Date,Time of day,Articles,CLASS,Ref,Qty,Rate,Amount,Weeday,Month,Profit,
12/11/23 18:53,Evening,CIPRO 500 M&B BY 14,ANTIBIOTICS,46045,1,"1,000","1,000",Monday,December,300,
12/11/23 18:53,Evening,SECWID TABLETS 500MG BY 4,ANTIBIOTICS,46045,1,850,850,Monday,December,250,
12/11/23 18:53,Evening,LOPRAD LOPERAMIDE CAPSULES 2MG,GASTROINTESTINAL,46045,1,150,150,Monday,December,43,
12/11/23 18:53,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46045,1,150,150,Monday,December,44,
12/11/23 18:53,Evening,READ A DREAM INSECTISIDE 600ML,MINI-MART,46045,1,"2,750","2,750",Monday,December,650,
12/11/23 18:56,Evening,TANZOL TABLET 400MG,GASTROINTESTINAL,46046,2,150,300,Monday,December,110,
12/11/23 19:04,Evening,PAMPERS BABY DRY JUMBO PACK B(Y 100),MINI-MART,46047,100,"7,000","7,000",Monday,December,"1,500",
12/11/23 19:04,Evening,VIJU CHOCOLATE FLAVOR,MINI-MART,46047,1,600,600,Monday,December,125,
12/11/23 19:04,Evening,DETTOL BAR SOAP COOL 75G,MINI-MART,46047,1,400,400,Monday,December,117,
12/11/23 19:11,Evening,LONART DS TABLETS,ANTIMALARIAL,46048,1,"2,500","2,500",Monday,December,750,
12/11/23 19:11,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46048,1,150,150,Monday,December,44,
12/11/23 19:11,Evening,VAMI-CEE SYRUP,SUPPLEMENTS,46049,1,350,350,Monday,December,110,
12/11/23 19:24,Evening,LUCOZADE BOOST 125ML,MINI-MART,46050,2,150,300,Monday,December,50,
12/11/23 19:25,Evening,READ A DREAM INSECTISIDE 600ML,MINI-MART,46051,1,"2,750","2,750",Monday,December,650,
12/11/23 19:25,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46051,6,40,240,Monday,December,72,
12/11/23 19:29,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,46052,1,200,200,Monday,December,62,
12/11/23 19:44,Evening,HOLLANDIA YOGHURT,MINI-MART,46053,1,"1,150","1,150",Monday,December,290,
12/11/23 19:44,Evening,LUCOZADE BOOST REGULAR 450ML,MINI-MART,46053,1,650,650,Monday,December,150,
12/11/23 19:49,Evening,TANZOL TABLET 400MG,GASTROINTESTINAL,46054,1,150,150,Monday,December,55,
12/11/23 19:49,Evening,BAROLE CAPSULES 20MG,GASTROINTESTINAL,46054,1,"1,600","1,600",Monday,December,477,
12/11/23 19:49,Evening,EXIPLON SYRUP ADULT,"COUGH,COLD & THROAT",46054,1,400,400,Monday,December,150,
12/11/23 20:00,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46055,1,150,150,Monday,December,44,
12/11/23 20:00,Evening,JAWAMOX SUSPENSION 100ML,ANTIBIOTICS,46055,1,"1,050","1,050",Monday,December,313,
12/11/23 20:00,Evening,LONART X12,ANTIMALARIAL,46055,1,650,650,Monday,December,192,
12/11/23 20:00,Evening,TANZOL TABLET 400MG,GASTROINTESTINAL,46055,1,150,150,Monday,December,55,
12/11/23 20:43,Evening,FELVIN 20 CAPSULES,ANALGESICS,46056,1,150,150,Monday,December,52,
12/11/23 20:51,Evening,OCEFIX 400MG TABLET,ANTIBIOTICS,46057,1,"3,800","3,800",Monday,December,"1,126",
12/11/23 20:51,Evening,LOXAGYL TABLET 400MG,ANTIBIOTICS,46057,1,150,150,Monday,December,65,
12/11/23 20:51,Evening,EMCAP EXTRA,ANALGESICS,46057,1,150,150,Monday,December,49,
12/11/23 20:56,Morning,IBEX CAPSULES,ANALGESICS,46058,1,750,750,Monday,December,216,
12/12/23 8:35,Morning,PROCOLD TABLETS,ANTIALLERGY,46059,1,250,250,Tuesday,December,74,
12/12/23 9:12,Morning,BISACODYL TABLET BISACURE,GASTROINTESTINAL,46060,1,100,100,Tuesday,December,60,
12/12/23 9:12,Morning,EVA WATER 75CL,MINI-MART,46060,1,150,150,Tuesday,December,50,
12/12/23 9:12,Morning,GECROL SUSPENSION 200ML,GASTROINTESTINAL,46060,1,650,650,Tuesday,December,210,
12/12/23 9:12,Morning,KETINEAL CREAM 20G,SKINCARE PRODUCTS,46060,1,600,600,Tuesday,December,200,
12/12/23 9:12,Morning,LORATYN-10 TABLET,ANTIALLERGY,46060,1,650,650,Tuesday,December,220,
12/12/23 9:16,Morning,WORMIN TABLET 500MG,GASTROINTESTINAL,46061,1,250,250,Tuesday,December,92,
12/12/23 9:16,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46061,1,40,40,Tuesday,December,12,
12/12/23 9:31,Morning,CAMOSUNATE JUNIOR TABLETS 7-13YEARS,ANTIMALARIAL,46062,1,"1,100","1,100",Tuesday,December,340,
12/12/23 10:17,Morning,ARTELUM 80/480 COMBO,ANTIMALARIAL,46063,1,"1,200","1,200",Tuesday,December,350,
12/12/23 10:17,Morning,CENOX TABLETS 500MG BY 10,ANTIBIOTICS,46063,1,900,900,Tuesday,December,264,
12/12/23 10:30,Morning,GASCOL SUSPENSION SUGAR FREE 150ML,GASTROINTESTINAL,46064,1,800,800,Tuesday,December,259,
12/12/23 10:30,Morning,AMATEM SOFTGEL 20/120  X24,ANTIMALARIAL,46064,1,"1,400","1,400",Tuesday,December,450,
12/12/23 10:30,Morning,EFAMOL EVENING PRIMROSE OIL,SUPPLEMENTS,46064,6,150,900,Tuesday,December,324,
12/12/23 10:30,Morning,CAPRI-SUN DRINK 200ML,MINI-MART,46064,1,200,200,Tuesday,December,62,
12/12/23 10:58,Morning,ATENOLOL TABLETS 50MG,CARDIOVASCULAR,46065,2,600,600,Tuesday,December,170,
12/12/23 11:12,Morning,PLASTER ROLL 2,SURGICAL DEVICES,46066,1,600,600,Tuesday,December,-2,
12/12/23 11:32,Morning,ARTELUM 80/480 COMBO,ANTIMALARIAL,46067,1,"1,200","1,200",Tuesday,December,350,
12/12/23 11:54,Morning,MIXANAL TABLETS,ANALGESICS,46068,1,150,150,Tuesday,December,38,
12/12/23 11:54,Morning,PROCOLD TABLETS,ANTIALLERGY,46068,1,250,250,Tuesday,December,74,
12/12/23 12:10,Morning,ARTELUM 80/480,ANTIMALARIAL,46069,1,950,950,Tuesday,December,300,
12/12/23 12:10,Morning,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46069,1,40,40,Tuesday,December,12,
12/12/23 12:53,Morning,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,46070,1,100,100,Tuesday,December,70,
12/12/23 13:11,Morning,APACCO METHIS,ANTISEPTICS,46071,1,400,400,Tuesday,December,148,
12/12/23 13:11,Morning,MENTOS MINT SHORT,MINI-MART,46071,1,100,100,Tuesday,December,15,
12/12/23 13:11,Morning,CAPRI-SUN DRINK 200ML,MINI-MART,46071,1,200,200,Tuesday,December,62,
12/12/23 13:11,Morning,VEET SILKY FRESH HAIR REMOVAL,MINI-MART,46071,1,"2,400","2,400",Tuesday,December,550,
12/12/23 13:41,Morning,CHIVITA ACTIVE,MINI-MART,46072,1,900,900,Tuesday,December,230,
12/12/23 13:54,Morning,IBUCAP FORTE TABLET,ANALGESICS,46073,1,400,400,Tuesday,December,120,
12/12/23 13:54,Morning,EVA WATER 150CL,MINI-MART,46073,1,200,200,Tuesday,December,50,
12/12/23 13:54,Morning,DAY BY DAY VITAMIN C TABLETS,SUPPLEMENTS,46073,1,250,250,Tuesday,December,91,
12/12/23 14:16,Morning,CHLORAMPHENICOL EYE DROPS ELISCA,OCCULAR,46074,1,"1,200","1,200",Tuesday,December,356,
12/12/23 14:16,Morning,PANADOL EXTRA TABLET,ANALGESICS,46074,1,300,300,Tuesday,December,88,
12/12/23 14:16,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46074,2,150,300,Tuesday,December,88,
12/12/23 14:16,Morning,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,46074,2,100,200,Tuesday,December,140,
12/12/23 14:26,Morning,SOSA DRINK 35CL,MINI-MART,46075,1,250,250,Tuesday,December,50,
12/12/23 14:26,Morning,SNICKERS CHOCOLATE 50G,MINI-MART,46075,1,650,650,Tuesday,December,150,
12/12/23 14:26,Morning,VIGOS CHOCOLATE,MINI-MART,46075,4,75,300,Tuesday,December,72,
12/12/23 14:42,Morning,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,46076,1,100,100,Tuesday,December,70,
12/12/23 15:14,Evening,PROCOLD TABLETS,ANTIALLERGY,46077,1,250,250,Tuesday,December,74,
12/12/23 16:13,Evening,AMALAR TABLET,ANTIMALARIAL,46078,1,400,400,Tuesday,December,144,
12/12/23 16:13,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46078,1,150,150,Tuesday,December,44,
12/12/23 17:03,Evening,VIGOS CHOCOLATE,MINI-MART,46079,4,75,300,Tuesday,December,72,
12/12/23 17:14,Evening,DUDU YOGHURT,MINI-MART,46080,1,400,400,Tuesday,December,92,
12/12/23 17:43,Evening,MOKO MIST POT CIST,GASTROINTESTINAL,46081,1,800,800,Tuesday,December,260,
12/12/23 17:43,Evening,LEVOTIL 500 LEVOFLOXACIN,ANTIBIOTICS,46081,1,"1,150","1,150",Tuesday,December,350,
12/12/23 17:43,Evening,DOXYCYCLINE CAPSULES 100MG,ANTIBIOTICS,46081,2,200,400,Tuesday,December,120,
12/12/23 17:43,Evening,LOXAGYL TABLET 400MG,ANTIBIOTICS,46081,2,150,300,Tuesday,December,130,
12/12/23 17:43,Evening,EXTRA IMMUNE SYRUP,HERBALS,46081,1,"3,000","3,000",Tuesday,December,770,
12/12/23 17:43,Evening,LORATADINE AFRAB TABLETS 10MG,ANTIALLERGY,46081,1,100,100,Tuesday,December,36,
12/12/23 17:43,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,46081,1,200,200,Tuesday,December,62,
12/12/23 17:43,Evening,LUCOZADE BOOST 125ML,MINI-MART,46081,1,150,150,Tuesday,December,25,
12/12/23 17:50,Evening,EMTRIM TABLET 480MG,ANTIBIOTICS,46082,1,200,200,Tuesday,December,80,
12/12/23 17:50,Evening,NOVALYN COUGH LINCTUS,"COUGH,COLD & THROAT",46082,1,600,600,Tuesday,December,185,
12/12/23 17:51,Evening,MENTOS MINT SHORT,MINI-MART,46083,2,100,200,Tuesday,December,30,
12/12/23 17:51,Evening,ALABUKUN POWDER,ANALGESICS,46084,1,200,200,Tuesday,December,62,
12/12/23 17:52,Evening,NOVADEX PARACETAMOL 500MG,ANALGESICS,46085,1,100,100,Tuesday,December,34,
12/12/23 18:06,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46086,1,150,150,Tuesday,December,44,
12/12/23 18:07,Evening,TETRACYCLINE CAPSULES,ANTIBIOTICS,46087,1,200,200,Tuesday,December,59,
12/12/23 18:07,Evening,CHLORAMPHENICOL CAPSULES,ANTIBIOTICS,46087,1,400,400,Tuesday,December,135,
12/12/23 18:12,Evening,PARACETAMOL DROPS EMZOR,ANALGESICS SYRUP,46088,1,500,500,Tuesday,December,175,
12/12/23 18:24,Evening,DUDU-OSUN BLACK SOAP 150G,MINI-MART,46089,1,500,500,Tuesday,December,167,
12/12/23 18:35,Evening,SIMLO-5 AMLODIPINE-LOSARTAN 5/50MG TABLETS,CARDIOVASCULAR,46090,1,"1,100","1,100",Tuesday,December,323,
12/12/23 18:35,Evening,LOFNAC GEL 30G,ANALGESICS CREAM,46090,1,500,500,Tuesday,December,160,
12/12/23 18:35,Evening,IBUPROFEN TABLET 200MG REXIFEN,ANALGESICS,46090,1,200,200,Tuesday,December,60,
12/12/23 18:49,Evening,DETTOL LIQUID 75ML,MINI-MART,46091,1,900,900,Tuesday,December,225,
12/12/23 18:53,Evening,LOYA MILK SACHET 14G,MINI-MART,46092,1,120,120,Tuesday,December,30,
12/12/23 18:53,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,46092,2,200,400,Tuesday,December,124,
12/12/23 18:53,Evening,DETTOL BAR SOAP COOL 110G,MINI-MART,46092,6,"4,000","4,000",Tuesday,December,850,
12/12/23 18:53,Evening,BENYLIN DRY &TICKLY COUGH 150ML,"COUGH,COLD & THROAT",46092,1,"11,500","11,500",Tuesday,December,"3,300",
12/12/23 18:53,Evening,CET-Z 10 TABLET CETRIZINE,ANTIALLERGY,46092,1,350,350,Tuesday,December,133,
12/12/23 18:53,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46092,1,40,40,Tuesday,December,12,
12/12/23 18:53,Evening,CHIVITA ACTIVE,MINI-MART,46092,1,900,900,Tuesday,December,230,
12/12/23 18:54,Evening,DANACID TABLETS,GASTROINTESTINAL,46093,2,100,200,Tuesday,December,126,
12/12/23 18:59,Evening,G-DERM CREAM,SKINCARE PRODUCTS,46094,1,650,650,Tuesday,December,200,
12/12/23 18:59,Evening,5 ALIVE BERRY BLAST,MINI-MART,46094,1,650,650,Tuesday,December,142,
12/12/23 18:59,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,46094,1,200,200,Tuesday,December,62,
12/12/23 18:59,Evening,COTTON WOOL 50G,SURGICAL DEVICES,46094,1,100,100,Tuesday,December,45,
12/12/23 19:01,Evening,PRINGLES ORIGINAL 165G,MINI-MART,46095,1,"2,800","2,800",Tuesday,December,450,
12/12/23 19:01,Evening,DUDU YOGHURT,MINI-MART,46095,1,400,400,Tuesday,December,92,
12/12/23 19:05,Evening,LONART DS TABLETS,ANTIMALARIAL,46096,1,"2,500","2,500",Tuesday,December,750,
12/12/23 19:05,Evening,DEXORANGE SYRUP,SUPPLEMENTS,46096,1,"2,150","2,150",Tuesday,December,680,
12/12/23 19:05,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46096,2,150,300,Tuesday,December,88,
12/12/23 19:05,Evening,COTTON WOOL 50G,SURGICAL DEVICES,46097,2,100,200,Tuesday,December,90,
12/12/23 19:07,Evening,NORMORETIC TABLETS,CARDIOVASCULAR,46098,1,250,250,Tuesday,December,82,
12/12/23 19:22,Evening,THROTAL SUSPENSION,ANTIBIOTICS,46099,1,700,700,Tuesday,December,215,
12/12/23 19:22,Evening,NASODYNE CHILD EXPECTORANT,ANTIALLERGY,46099,1,"1,050","1,050",Tuesday,December,350,
12/12/23 19:26,Evening,LORATYN-10 TABLET,ANTIALLERGY,46100,2,650,"1,300",Tuesday,December,440,
12/12/23 19:36,Evening,GINOFORCE MULTIVITAMIN CAPSULES,SUPPLEMENTS,46101,2,500,500,Tuesday,December,118,
12/12/23 19:44,Evening,IBUCAP FORTE TABLET,ANALGESICS,46102,1,400,400,Tuesday,December,120,
12/12/23 19:58,Evening,MY BOY 0 TO 12 MONTHS 400G,MINI-MART,46103,1,"4,500","4,500",Tuesday,December,"1,000",
12/12/23 20:12,Evening,CENOX TABLETS 500MG BY 14,ANTIBIOTICS,46104,1,"1,000","1,000",Tuesday,December,340,
12/12/23 20:12,Evening,SNICKERS CHOCOLATE 50G,MINI-MART,46104,1,650,650,Tuesday,December,150,
12/12/23 20:12,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46104,1,40,40,Tuesday,December,12,
12/12/23 20:15,Evening,VAMI-CEE SYRUP,SUPPLEMENTS,46105,1,350,350,Tuesday,December,110,
12/12/23 20:15,Evening,PARACETAMOL SYRUP EMZOR,ANALGESICS SYRUP,46105,1,550,550,Tuesday,December,165,
12/12/23 20:33,Evening,AMALAR TABLET,ANTIMALARIAL,46106,1,400,400,Tuesday,December,144,
12/12/23 20:33,Evening,CETIDYN-L LEVOCETIRIZINE 5MG,ANTIALLERGY,46106,1,250,250,Tuesday,December,87,
12/12/23 20:33,Evening,CIPRO 500 M&B,ANTIBIOTICS,46106,1,850,850,Tuesday,December,250,
12/12/23 20:33,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46106,1,150,150,Tuesday,December,44,
12/12/23 20:33,Evening,PROCOLD TABLETS,ANTIALLERGY,46106,1,250,250,Tuesday,December,74,
12/12/23 20:33,Evening,PROCOLD TABLETS,ANTIALLERGY,46107,1,250,250,Tuesday,December,74,
12/12/23 20:33,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46107,1,40,40,Tuesday,December,12,
12/12/23 20:39,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46108,5,40,200,Tuesday,December,60,
12/12/23 20:50,Evening,DAONIL 5MG TABLETS,ANTIDIABETICS,46109,1,650,650,Tuesday,December,214,
12/12/23 20:50,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46109,1,40,40,Tuesday,December,12,
12/12/23 20:53,Morning,LORATYN-10 TABLET,ANTIALLERGY,46110,2,650,"1,300",Tuesday,December,440,
12/13/23 9:49,Morning,NCP SOLUTION 100 ML,ANTISEPTICS,46111,1,"1,100","1,100",Wednesday,December,310,
12/13/23 9:49,Morning,VIGOS CHOCOLATE,MINI-MART,46111,2,75,150,Wednesday,December,36,
12/13/23 9:59,Morning,COTTON WOOL 50G,SURGICAL DEVICES,46112,1,100,100,Wednesday,December,45,
12/13/23 10:02,Morning,BLOOD SUGAR TEST,SURGICAL DEVICES,46113,1,800,800,Wednesday,December,800,
12/13/23 10:11,Morning,DE-DEONS SYRUP 280ML,SUPPLEMENTS,46114,1,"3,100","3,100",Wednesday,December,900,
12/13/23 10:18,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46115,2,150,300,Wednesday,December,88,
12/13/23 10:57,Morning,DIFLUCAN CAPSULES 50MG,ANTIFUNGAL,46116,1,"2,950","2,950",Wednesday,December,850,
12/13/23 10:57,Morning,TARIVID200MG BY 10,ANTIBIOTICS,46116,1,"2,950","2,950",Wednesday,December,815,
12/13/23 10:57,Morning,GARLIC CAPSULES 10 BY 10 HEALTHY HOUR,SUPPLEMENTS,46116,1,150,150,Wednesday,December,60,
12/13/23 10:57,Morning,CRASH CHOCOLATES,MINI-MART,46116,2,250,500,Wednesday,December,124,
12/13/23 10:57,Morning,SNACK CHOCOLATE,MINI-MART,46116,1,150,150,Wednesday,December,62,
12/13/23 10:57,Morning,CASH CHOCOLATE,MINI-MART,46116,1,150,150,Wednesday,December,62,
12/13/23 10:57,Morning,VIGOS CHOCOLATE,MINI-MART,46116,4,75,300,Wednesday,December,72,
12/13/23 11:03,Morning,LOXAGYL TABLET 400MG,ANTIBIOTICS,46117,1,150,150,Wednesday,December,65,
12/13/23 11:03,Morning,NOVADEX PARACETAMOL 500MG,ANALGESICS,46117,1,100,100,Wednesday,December,34,
12/13/23 11:15,Morning,G-DERM CREAM,SKINCARE PRODUCTS,46118,1,650,650,Wednesday,December,200,
12/13/23 11:15,Morning,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,46118,2,100,200,Wednesday,December,140,
12/13/23 11:15,Morning,VIGOS CHOCOLATE,MINI-MART,46118,2,75,150,Wednesday,December,36,
12/13/23 11:25,Morning,DANACID TABLETS,GASTROINTESTINAL,46119,2,100,200,Wednesday,December,126,
12/13/23 11:28,Morning,BUNTO BLOOD TONIC 300ML,SUPPLEMENTS,46120,1,800,800,Wednesday,December,230,
12/13/23 11:28,Morning,TETRACYCLINE CAPSULES,ANTIBIOTICS,46120,1,200,200,Wednesday,December,59,
12/13/23 11:59,Morning,TUXIL D COUGH SYRUP CHILD,"COUGH,COLD & THROAT",46121,1,500,500,Wednesday,December,176,
12/13/23 12:28,Morning,SWISS AIR FRESHNER TANGERINE 250ML,MINI-MART,46122,2,700,"1,400",Wednesday,December,350,
12/13/23 13:05,Morning,BONDOMET TABLET,CARDIOVASCULAR,46123,1,400,400,Wednesday,December,108,
12/13/23 13:05,Morning,VASOPRIN TABLET,CARDIOVASCULAR,46123,1,50,50,Wednesday,December,21,
12/13/23 13:05,Morning,NIFECURE 20MG,CARDIOVASCULAR,46123,1,50,50,Wednesday,December,21,
12/13/23 13:15,Morning,COLGATE TOOTHPASTE MAXIMUM CAVITY PROTECTION140G,MINI-MART,46124,1,900,900,Wednesday,December,192,
12/13/23 13:16,Morning,VIGOS CHOCOLATE,MINI-MART,46125,2,75,150,Wednesday,December,36,
12/13/23 13:19,Morning,GESTID SUSPENSION 200ML,GASTROINTESTINAL,46126,1,"1,200","1,200",Wednesday,December,362,
12/13/23 13:19,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46126,2,150,300,Wednesday,December,88,
12/13/23 13:30,Morning,LOKMAL QS TABLET 80/480MG,ANTIMALARIAL,46127,1,"1,200","1,200",Wednesday,December,432,
12/13/23 13:37,Morning,AMOXICILLIN CAPSULES UNBRANDED 500MG,ANTIBIOTICS,46128,1,600,600,Wednesday,December,206,
12/13/23 13:37,Morning,CLARTEM DS TABLET 80/480,ANTIMALARIAL,46128,1,950,950,Wednesday,December,301,
12/13/23 13:37,Morning,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46128,1,150,150,Wednesday,December,44,
12/13/23 13:37,Morning,FIMIN SYRUP,ANALGESICS,46129,1,500,500,Wednesday,December,144,
12/13/23 14:13,Morning,NORMAL SALINE,INFUSIONS,46130,2,700,"1,400",Wednesday,December,460,
12/13/23 15:50,Morning,FIMIN SYRUP,ANALGESICS,46131,1,500,500,Wednesday,December,144,
12/13/23 15:50,Morning,CAMOSUNATE CHILDREN POWDER 1-6YEARS,ANTIMALARIAL,46131,1,"1,300","1,300",Wednesday,December,425,
12/13/23 15:50,Morning,NOVALYN COUGH LINCTUS,"COUGH,COLD & THROAT",46131,1,600,600,Wednesday,December,185,
12/13/23 15:54,Evening,PANADOL TABLET,ANALGESICS,46132,1,400,400,Wednesday,December,140,
12/13/23 16:14,Evening,ANDREW LIVER SALT LEMON FLAVOUR BY 50,GASTROINTESTINAL,46133,1,150,150,Wednesday,December,73,
12/13/23 16:39,Evening,RIFAMPICIN CAPSULES 300G RIFABON,ANTIBIOTICS,46134,1,950,950,Wednesday,December,270,
12/13/23 17:04,Evening,PROCOLD TABLETS,ANTIALLERGY,46135,1,250,250,Wednesday,December,74,
12/13/23 17:04,Evening,VIGOS CHOCOLATE,MINI-MART,46135,2,75,150,Wednesday,December,36,
12/13/23 17:18,Evening,DEXORANGE SYRUP,SUPPLEMENTS,46136,1,"2,150","2,150",Wednesday,December,680,
12/13/23 17:18,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46136,1,40,40,Wednesday,December,12,
12/13/23 17:46,Evening,TANZOL TABLET 400MG,GASTROINTESTINAL,46137,1,150,150,Wednesday,December,55,
12/13/23 17:46,Evening,AMIVIT SYRUP 200ML,SUPPLEMENTS,46137,1,"1,700","1,700",Wednesday,December,500,
12/13/23 17:46,Evening,VITAMIN B-COMPLEX TABLETS BY 100 DR MEYERS,SUPPLEMENTS,46137,1,450,450,Wednesday,December,130,
12/13/23 18:13,Evening,MOKO GLYCERINE BORAX 50ML,ANTISEPTICS,46138,1,500,500,Wednesday,December,170,
12/13/23 18:22,Evening,CYPRIGOLD SYRUP 100ML,SUPPLEMENTS,46139,1,450,450,Wednesday,December,150,
12/13/23 18:44,Evening,TUTOLIN ADULT COUGH SYRUP,"COUGH,COLD & THROAT",46140,1,400,400,Wednesday,December,131,
12/13/23 18:54,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46141,2,40,80,Wednesday,December,24,
12/13/23 18:55,Evening,TANZOL TABLET 400MG,GASTROINTESTINAL,46142,1,150,150,Wednesday,December,55,
12/13/23 18:55,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46142,6,40,240,Wednesday,December,72,
12/13/23 18:58,Evening,EXIPLON SYRUP ADULT,"COUGH,COLD & THROAT",46143,1,400,400,Wednesday,December,150,
12/13/23 18:58,Evening,PROCOLD TABLETS,ANTIALLERGY,46143,1,250,250,Wednesday,December,74,
12/13/23 19:06,Evening,CHERICOF COUGH SYRUP 100ML,"COUGH,COLD & THROAT",46144,1,800,800,Wednesday,December,240,
12/13/23 19:06,Evening,CETIDYN-L LEVOCETIRIZINE 5MG,ANTIALLERGY,46144,1,250,250,Wednesday,December,87,
12/13/23 19:06,Evening,VIJU WHEAT,MINI-MART,46144,2,600,"1,200",Wednesday,December,250,
12/13/23 19:15,Evening,ZINNAT SUSPENSION 125MG,ANTIBIOTICS,46145,1,"5,600","5,600",Wednesday,December,"1,600",
12/13/23 19:30,Evening,ATORVASTATIN 10MG AVSTAT-10,CARDIOVASCULAR,46146,2,900,"1,800",Wednesday,December,520,
12/13/23 19:44,Evening,MALACT TABLET BY 14,ANTIMALARIAL,46147,1,"1,400","1,400",Wednesday,December,400,
12/13/23 19:44,Evening,CEFUROXIME 500MG AXACEF,ANTIBIOTICS,46147,1,"5,150","5,150",Wednesday,December,"1,502",
12/13/23 19:44,Evening,EASADOL TABLET M&B,ANALGESICS,46147,2,150,300,Wednesday,December,100,
12/13/23 19:44,Evening,CET-Z 10 TABLET CETRIZINE,ANTIALLERGY,46147,1,350,350,Wednesday,December,133,
12/13/23 19:48,Evening,NGC-VALGIN TABLET,ANALGESICS,46148,1,100,100,Wednesday,December,18,
12/13/23 19:49,Evening,EVA WATER 150CL,MINI-MART,46149,1,200,200,Wednesday,December,50,
12/13/23 19:49,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46149,5,40,200,Wednesday,December,60,
12/13/23 19:54,Evening,5 ALIVE BERRY BLAST,MINI-MART,46150,1,650,650,Wednesday,December,142,
12/13/23 19:54,Evening,CHIVITA ACTIVE,MINI-MART,46150,1,900,900,Wednesday,December,230,
12/13/23 19:54,Evening,BUNTO BLOOD TONIC 300ML,SUPPLEMENTS,46150,1,800,800,Wednesday,December,230,
12/13/23 20:03,Evening,SUPERMAG SUSPENSION 100ML,GASTROINTESTINAL,46151,1,500,500,Wednesday,December,150,
12/13/23 20:03,Evening,LOKMAL QS TABLET 80/480MG,ANTIMALARIAL,46151,1,"1,200","1,200",Wednesday,December,432,
12/13/23 20:03,Evening,CET-Z 10 TABLET CETRIZINE,ANTIALLERGY,46151,1,350,350,Wednesday,December,133,
12/13/23 20:03,Evening,SHALTOUX LOZENGES,"COUGH,COLD & THROAT",46151,3,40,120,Wednesday,December,36,
12/13/23 20:03,Evening,CAPRI-SUN DRINK 200ML,MINI-MART,46152,3,200,600,Wednesday,December,186,
12/13/23 20:37,Evening,TRIMAC FORTE 800/160MG,ANTIBIOTICS,46153,1,500,500,Wednesday,December,170,
12/13/23 20:37,Evening,CET-Z 10 TABLET CETRIZINE,ANTIALLERGY,46153,1,350,350,Wednesday,December,133,
12/13/23 20:37,Evening,CLARTEM DS TABLET 80/480,ANTIMALARIAL,46153,1,950,950,Wednesday,December,301,
12/13/23 20:37,Evening,PARACETAMOL TABLETS M&B 500MG BY 96,ANALGESICS,46153,1,150,150,Wednesday,December,44,
12/13/23 20:43,Evening,WORMIN TABLET 500MG,GASTROINTESTINAL,46154,1,250,250,Wednesday,December,92,
12/13/23 20:45,Evening,CETIDYN-L LEVOCETIRIZINE 5MG,ANTIALLERGY,46155,1,250,250,Wednesday,December,87,
12/13/23 20:45,Evening,EMCAP (PARA 500MG TABLETS),ANALGESICS,46155,1,150,150,Wednesday,December,60,
12/13/23 20:46,Evening,MENTOS MINT SHORT,MINI-MART,46156,2,100,200,Wednesday,December,30,
12/13/23 20:48,Evening,GG COLD CAPSULES,ANTIALLERGY,46157,1,100,100,Wednesday,December,30,
12/13/23 20:57,Morning,CETIDYN-L LEVOCETIRIZINE 5MG,ANTIALLERGY,46158,1,250,250,Wednesday,December,87,
12/14/23 9:51,Morning,EM-VIT-C WHITE BY 1000,SUPPLEMENTS,46159,1,100,100,Thursday,December,70,
12/14/23 10:06,Morning,GOLD APETI SYRUP 200ML,SUPPLEMENTS,46160,1,"1,500","1,500",Thursday,December,488,
